[2024-08-13 01:53:06,887] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,893] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,928] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,928] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,936] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,936] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,941] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-08-13 01:53:06,942] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.[93m [WARNING] [0m async_io: please install the libaio-dev package with apt

[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m async_io: please install the libaio-dev package with apt
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.3
[93m [WARNING] [0m using untested triton version (2.3.1), only 1.0.0 is known to be compatible
[2024-08-13 01:53:08,979] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:08,991] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:08,992] [INFO] [comm.py:668:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
[2024-08-13 01:53:09,070] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,112] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,181] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,186] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,223] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:09,317] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-08-13 01:53:15,023] [INFO] [partition_parameters.py:345:__exit__] finished initializing model - num_params = 791, num_elems = 8.11B
{'Total': 8099175152, 'Trainable': 8099175152}
llm_type=qwen2
Loading data...
ninja: no work to do.
Time to load fused_adam op: 0.09790968894958496 seconds
Time to load fused_adam op: 0.10177755355834961 seconds
Time to load fused_adam op: 0.10174393653869629 seconds
Time to load fused_adam op: 0.10179495811462402 seconds
Time to load fused_adam op: 0.1017751693725586 seconds
Time to load fused_adam op: 0.10180139541625977 seconds
Time to load fused_adam op: 0.10200619697570801 seconds
Time to load fused_adam op: 0.10180521011352539 seconds
Parameter Offload: Total persistent parameters: 768752 in 422 params
{'loss': 0.3478, 'grad_norm': 3.7862390496373246, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.1492, 'grad_norm': 1.8634254570698607, 'learning_rate': 8.740940135031001e-07, 'epoch': 0.11}
{'loss': 0.2917, 'grad_norm': 2.370919573076221, 'learning_rate': 8.779374278362456e-07, 'epoch': 0.11}
{'loss': 0.1793, 'grad_norm': 1.7832577647036274, 'learning_rate': 8.817139967814684e-07, 'epoch': 0.12}
{'loss': 0.1339, 'grad_norm': 1.8859575689812973, 'learning_rate': 8.854260058210719e-07, 'epoch': 0.12}
{'loss': 0.1311, 'grad_norm': 2.09548420714334, 'learning_rate': 8.890756251918216e-07, 'epoch': 0.12}
{'loss': 0.1244, 'grad_norm': 1.4478131496635487, 'learning_rate': 8.926649175053833e-07, 'epoch': 0.12}
{'loss': 0.147, 'grad_norm': 1.4780268812184372, 'learning_rate': 8.961958447491268e-07, 'epoch': 0.12}
{'loss': 0.1766, 'grad_norm': 1.9257273699943027, 'learning_rate': 8.996702747267907e-07, 'epoch': 0.13}
{'loss': 0.1942, 'grad_norm': 1.8783513314068723, 'learning_rate': 9.030899869919433e-07, 'epoch': 0.13}
{'loss': 0.1345, 'grad_norm': 1.7962659906468248, 'learning_rate': 9.064566783214276e-07, 'epoch': 0.13}
{'loss': 0.0846, 'grad_norm': 1.513768196263931, 'learning_rate': 9.097719677709341e-07, 'epoch': 0.13}
{'loss': 0.2148, 'grad_norm': 2.035476128769213, 'learning_rate': 9.13037401350413e-07, 'epoch': 0.13}
{'loss': 0.1198, 'grad_norm': 1.6798582093620815, 'learning_rate': 9.162544563531181e-07, 'epoch': 0.14}
{'loss': 0.1716, 'grad_norm': 2.58385498636478, 'learning_rate': 9.194245453686276e-07, 'epoch': 0.14}
{'loss': 0.1338, 'grad_norm': 1.412249619262752, 'learning_rate': 9.225490200071283e-07, 'epoch': 0.14}
{'loss': 0.1251, 'grad_norm': 1.75914695609634, 'learning_rate': 9.256291743595375e-07, 'epoch': 0.14}
{'loss': 0.1303, 'grad_norm': 1.7888723484653588, 'learning_rate': 9.28666248215634e-07, 'epoch': 0.14}
{'loss': 0.1495, 'grad_norm': 1.6830595045171917, 'learning_rate': 9.316614300602277e-07, 'epoch': 0.15}
{'loss': 0.1498, 'grad_norm': 1.5933749740431509, 'learning_rate': 9.346158598654879e-07, 'epoch': 0.15}
{'loss': 0.1157, 'grad_norm': 1.3803158028411804, 'learning_rate': 9.375306316958498e-07, 'epoch': 0.15}
{'loss': 0.2101, 'grad_norm': 3.3977452616873407, 'learning_rate': 9.404067961403955e-07, 'epoch': 0.15}
{'loss': 0.1463, 'grad_norm': 1.572165257693161, 'learning_rate': 9.432453625862408e-07, 'epoch': 0.15}
{'loss': 0.1229, 'grad_norm': 1.295362036763021, 'learning_rate': 9.4604730134524e-07, 'epoch': 0.16}
{'loss': 0.115, 'grad_norm': 1.4403542794142963, 'learning_rate': 9.488135456452205e-07, 'epoch': 0.16}
{'loss': 0.107, 'grad_norm': 1.3447663930818927, 'learning_rate': 9.515449934959715e-07, 'epoch': 0.16}
{'loss': 0.1677, 'grad_norm': 1.5342698678606712, 'learning_rate': 9.542425094393247e-07, 'epoch': 0.16}
{'loss': 0.1282, 'grad_norm': 1.442330700347362, 'learning_rate': 9.569069261918583e-07, 'epoch': 0.16}
{'loss': 0.1352, 'grad_norm': 1.812013504610988, 'learning_rate': 9.59539046188037e-07, 'epoch': 0.17}
{'loss': 0.1387, 'grad_norm': 1.3533161676287087, 'learning_rate': 9.621396430309406e-07, 'epoch': 0.17}
{'loss': 0.1195, 'grad_norm': 1.5215136504978437, 'learning_rate': 9.647094628571462e-07, 'epoch': 0.17}
{'loss': 0.0749, 'grad_norm': 1.7553592724541929, 'learning_rate': 9.672492256217836e-07, 'epoch': 0.17}
{'loss': 0.1618, 'grad_norm': 1.786795396780134, 'learning_rate': 9.69759626309309e-07, 'epoch': 0.17}
{'loss': 0.1007, 'grad_norm': 1.5298664014782062, 'learning_rate': 9.722413360750842e-07, 'epoch': 0.17}
{'loss': 0.0949, 'grad_norm': 1.2096451655078158, 'learning_rate': 9.74695003322456e-07, 'epoch': 0.18}
{'loss': 0.1502, 'grad_norm': 1.4794675386090186, 'learning_rate': 9.771212547196622e-07, 'epoch': 0.18}
{'loss': 0.0977, 'grad_norm': 1.4280967551932833, 'learning_rate': 9.795206961605466e-07, 'epoch': 0.18}
{'loss': 0.1118, 'grad_norm': 1.759071558520768, 'learning_rate': 9.818939136727774e-07, 'epoch': 0.18}
{'loss': 0.0811, 'grad_norm': 1.0736615982720805, 'learning_rate': 9.842414742769674e-07, 'epoch': 0.18}
{'loss': 0.1249, 'grad_norm': 1.6549068277600905, 'learning_rate': 9.865639267998492e-07, 'epoch': 0.19}
{'loss': 0.1063, 'grad_norm': 1.662996735749079, 'learning_rate': 9.888618026444236e-07, 'epoch': 0.19}
{'loss': 0.1176, 'grad_norm': 1.8313295182148732, 'learning_rate': 9.91135616519784e-07, 'epoch': 0.19}
{'loss': 0.1326, 'grad_norm': 1.9731916804181866, 'learning_rate': 9.933858671331222e-07, 'epoch': 0.19}
{'loss': 0.1073, 'grad_norm': 1.7676976566057836, 'learning_rate': 9.956130378462473e-07, 'epoch': 0.19}
{'loss': 0.112, 'grad_norm': 1.720396923852064, 'learning_rate': 9.978175972987748e-07, 'epoch': 0.2}
{'loss': 0.1531, 'grad_norm': 1.5177601206093325, 'learning_rate': 9.999999999999997e-07, 'epoch': 0.2}
{'loss': 0.0846, 'grad_norm': 1.2867784750178268, 'learning_rate': 1e-06, 'epoch': 0.2}
{'loss': 0.1462, 'grad_norm': 1.629094793302523, 'learning_rate': 1e-06, 'epoch': 0.2}
{'loss': 0.1424, 'grad_norm': 2.1316884622047674, 'learning_rate': 1e-06, 'epoch': 0.2}
{'loss': 0.1002, 'grad_norm': 1.6820746716950583, 'learning_rate': 1e-06, 'epoch': 0.21}
{'loss': 0.1285, 'grad_norm': 1.659929793594193, 'learning_rate': 1e-06, 'epoch': 0.21}
{'loss': 0.0956, 'grad_norm': 1.4259539259971918, 'learning_rate': 1e-06, 'epoch': 0.21}
{'loss': 0.0794, 'grad_norm': 1.2805806130279513, 'learning_rate': 1e-06, 'epoch': 0.21}
{'loss': 0.1102, 'grad_norm': 1.2361915590028063, 'learning_rate': 1e-06, 'epoch': 0.21}
{'loss': 0.1367, 'grad_norm': 1.9760351374042786, 'learning_rate': 1e-06, 'epoch': 0.22}
{'loss': 0.1615, 'grad_norm': 1.6687155814690398, 'learning_rate': 1e-06, 'epoch': 0.22}
{'loss': 0.1042, 'grad_norm': 1.6305846566665443, 'learning_rate': 1e-06, 'epoch': 0.22}
{'loss': 0.1244, 'grad_norm': 1.5460312105022727, 'learning_rate': 1e-06, 'epoch': 0.22}
{'loss': 0.1381, 'grad_norm': 1.8289512064598246, 'learning_rate': 1e-06, 'epoch': 0.22}
{'loss': 0.1376, 'grad_norm': 1.6049504707974287, 'learning_rate': 1e-06, 'epoch': 0.23}
{'loss': 0.1214, 'grad_norm': 1.6623616667399805, 'learning_rate': 1e-06, 'epoch': 0.23}
{'loss': 0.0997, 'grad_norm': 1.2161823271539376, 'learning_rate': 1e-06, 'epoch': 0.23}
{'loss': 0.1111, 'grad_norm': 1.587767623920908, 'learning_rate': 1e-06, 'epoch': 0.23}
{'loss': 0.1105, 'grad_norm': 1.5468059117925042, 'learning_rate': 1e-06, 'epoch': 0.23}
{'loss': 0.1159, 'grad_norm': 1.4922299705307578, 'learning_rate': 1e-06, 'epoch': 0.24}
{'loss': 0.1111, 'grad_norm': 1.8133031364408896, 'learning_rate': 1e-06, 'epoch': 0.24}
{'loss': 0.1032, 'grad_norm': 1.3743067370529045, 'learning_rate': 1e-06, 'epoch': 0.24}
{'loss': 0.1132, 'grad_norm': 1.2793602630418353, 'learning_rate': 1e-06, 'epoch': 0.24}
{'loss': 0.1212, 'grad_norm': 1.5824245398286907, 'learning_rate': 1e-06, 'epoch': 0.24}
{'loss': 0.1148, 'grad_norm': 1.2182060533198265, 'learning_rate': 1e-06, 'epoch': 0.25}
{'loss': 0.0954, 'grad_norm': 1.2077252299247423, 'learning_rate': 1e-06, 'epoch': 0.25}
